,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
273600,2014-04-11,22:30:00,240,0,0,answered,3.0,0.0,0.0,0.0,9288.0,8262.0,439.0,228.0,Lon-Site,Fran-Site,NoTG,NoTG
273601,2014-04-11,22:30:00,349,31,480,answered,0.0,0.0,1.0,0.0,9284.0,6172.0,0.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
273602,2014-04-11,23:00:00,412,0,404,ringing,0.0,0.0,7.0,0.0,0.0,0.0,279.0,439.0,Lon-Site,Lon-Site,TG4,es-trunk
273603,2014-04-11,23:05:00,223,1,404,answered,0.0,0.0,0.0,0.0,0.0,9284.0,0.0,440.0,Fran-Site,Lon-Site,TG4,TG0
273604,2014-04-11,23:10:00,0,31,0,answered,0.0,0.0,0.0,0.0,9284.0,9275.0,279.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
273605,2014-04-11,23:15:00,127,0,0,answered,1.0,0.0,5.0,0.0,0.0,9288.0,279.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
273606,2014-04-11,23:20:00,325,0,404,ringing,0.0,0.0,0.0,0.0,5418.0,9284.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
273607,2014-04-11,23:30:00,90,0,0,answered,0.0,0.0,7.0,0.0,9288.0,9284.0,0.0,0.0,Fran-Site,Lon-Site,eu-trunk,TG0
273608,2014-04-11,23:39:00,612,0,0,answered,20.0,0.0,36.0,0.0,5418.0,6295.0,0.0,0.0,Lon-Site,Fran-Site,NoTG,es-trunk
273609,2014-04-11,23:43:00,369,0,0,call-attempt,16.0,0.0,0.0,0.0,9320.0,9288.0,279.0,324.0,Fran-Site,Lon-Site,NoTG,TG0
273610,2014-04-10,21:00:00,348,0,487,ringing,0.0,0.0,22.0,0.0,5418.0,9277.0,440.0,0.0,Lon-Site,Lon-Site,NoTG,TG8
273611,2014-04-10,21:00:00,0,31,0,call-attempt,0.0,0.0,39.0,2.0,5424.0,0.0,235.0,323.0,Lon-Site,Lon-Site,eu-trunk,TG0
273612,2014-04-10,21:10:00,217,19,0,answered,0.0,0.0,0.0,0.0,9288.0,0.0,279.0,439.0,Mia-Site,Lon-Site,TG0,es-trunk
273613,2014-04-10,21:15:00,558,0,487,answered,0.0,0.0,0.0,0.0,0.0,9284.0,0.0,0.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
273614,2014-04-10,21:30:00,490,1,0,ringing,25.0,0.0,1.0,0.0,5424.0,0.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
273615,2014-04-10,22:00:00,581,16,0,call-attempt,0.0,0.0,0.0,0.0,5492.0,9262.0,438.0,440.0,Fran-Site,Fran-Site,NoTG,TG0
273616,2014-04-10,22:00:00,388,0,0,answered,0.0,0.0,0.0,0.0,5480.0,9284.0,279.0,440.0,Fran-Site,Fran-Site,TG5,es-trunk
273617,2014-04-10,22:00:00,543,19,0,answered,0.0,0.0,0.0,0.0,9288.0,0.0,283.0,0.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
273618,2014-04-10,22:00:00,229,0,0,answered,0.0,0.0,0.0,0.0,5418.0,9190.0,440.0,0.0,Lon-Site,Lon-Site,TG8,es-trunk
273619,2014-04-10,22:00:00,76,31,0,answered,0.0,0.0,0.0,0.0,3155.0,0.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
273620,2014-04-10,22:15:00,0,0,0,answered,24.0,0.0,3.0,0.0,9166.0,0.0,301.0,0.0,Lon-Site,Lon-Site,TG7,TG0
273621,2014-04-10,22:35:00,421,0,487,answered,0.0,0.0,0.0,0.0,5418.0,9284.0,0.0,440.0,Fran-Site,Lon-Site,TG1,TG0
273622,2014-04-10,22:50:00,420,0,0,ringing,28.0,0.0,0.0,0.0,0.0,9288.0,0.0,0.0,Lon-Site,Lon-Site,eu-trunk,TG0
273623,2014-04-10,23:00:00,248,0,0,ringing,0.0,0.0,0.0,0.0,5424.0,9284.0,331.0,439.0,Lon-Site,Lon-Site,NoTG,TG0
273624,2014-04-10,23:00:00,543,0,0,answered,0.0,1.0,0.0,0.0,9284.0,9284.0,0.0,440.0,Fran-Site,Fran-Site,eu-trunk,TG0
273625,2014-04-10,23:00:00,608,16,0,ringing,0.0,0.0,0.0,0.0,9281.0,9288.0,0.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
273626,2014-04-10,23:00:00,383,0,0,answered,1.0,0.0,0.0,0.0,5412.0,9283.0,277.0,410.0,Fran-Site,Fran-Site,us-trunk,es-trunk
273627,2014-04-10,23:45:00,0,31,0,answered,0.0,0.0,4.0,1.0,5533.0,0.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
273628,2014-04-10,0:00:00,110,0,0,ringing,0.0,0.0,0.0,0.0,5424.0,9284.0,279.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
