,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
90300,2017-12-30,21:00:00,411,0,0,answered,0.0,0.0,14.0,10.0,9284.0,9262.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
90301,2017-12-30,21:00:00,299,0,0,ringing,0.0,0.0,0.0,0.0,5382.0,9284.0,0.0,0.0,Lon-Site,Fran-Site,eu-trunk,TG0
90302,2017-12-30,21:30:00,87,31,0,answered,0.0,0.0,13.0,0.0,0.0,0.0,263.0,308.0,Lon-Site,Fran-Site,TG6,es-trunk
90303,2017-12-30,21:40:00,373,0,480,answered,0.0,0.0,0.0,0.0,0.0,0.0,280.0,440.0,Fran-Site,Lon-Site,TG4,TG7
90304,2017-12-30,21:45:00,355,16,0,call-attempt,0.0,0.0,0.0,0.0,5376.0,6479.0,279.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
90305,2017-12-30,21:50:00,454,31,0,ringing,1.0,0.0,0.0,0.0,5424.0,9284.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,TG7
90306,2017-12-30,22:01:00,99,0,0,answered,0.0,0.0,0.0,0.0,0.0,6181.0,280.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
90307,2017-12-30,22:20:00,126,31,480,answered,0.0,0.0,0.0,0.0,5443.0,9284.0,279.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
90308,2017-12-30,22:30:00,473,0,0,call-attempt,0.0,3.0,0.0,0.0,5424.0,0.0,0.0,437.0,Lon-Site,Lon-Site,NoTG,TG0
90309,2017-12-30,22:30:00,397,19,487,answered,0.0,0.0,0.0,0.0,5418.0,9287.0,276.0,440.0,Fran-Site,Lon-Site,eu-trunk,TG0
90310,2017-12-30,22:43:00,391,19,487,answered,0.0,0.0,17.0,0.0,0.0,0.0,279.0,440.0,Lon-Site,Lon-Site,TG4,es-trunk
90311,2017-12-30,22:43:00,410,0,0,answered,7.0,0.0,0.0,0.0,5480.0,9288.0,279.0,0.0,Mia-Site,Lon-Site,NoTG,TG0
90312,2017-12-30,23:00:00,101,0,0,answered,0.0,0.0,5.0,0.0,0.0,9288.0,0.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
90313,2017-12-30,23:20:00,335,1,480,call-attempt,0.0,0.0,0.0,0.0,0.0,9284.0,440.0,0.0,Fran-Site,Lon-Site,eu-trunk,TG0
90314,2017-12-30,23:50:00,441,1,0,answered,0.0,0.0,1.0,0.0,9320.0,0.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
90315,2017-12-30,23:50:00,107,0,200,answered,0.0,0.0,1.0,0.0,5418.0,9284.0,279.0,440.0,Lon-Site,Lon-Site,TG0,TG0
90316,2017-12-30,,296,3,0,answered,0.0,0.0,22.0,0.0,5418.0,9287.0,279.0,0.0,Fran-Site,Lon-Site,eu-trunk,TG8
90317,2017-12-29,10:00:00,76,0,404,answered,0.0,0.0,0.0,0.0,0.0,9275.0,279.0,439.0,Lon-Site,Fran-Site,NoTG,TG0
90318,2017-12-29,10:25:00,86,0,0,answered,5.0,4.0,108.0,0.0,9288.0,9320.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
90319,2017-12-29,10:30:00,0,31,0,answered,0.0,0.0,7.0,0.0,5418.0,0.0,279.0,437.0,Fran-Site,Lon-Site,TG0,es-trunk
90320,2017-12-29,10:30:00,469,0,404,ringing,0.0,0.0,5.0,0.0,9261.0,9287.0,440.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
90321,2017-12-29,10:40:00,88,0,487,ringing,0.0,0.0,1.0,0.0,0.0,9284.0,440.0,321.0,Fran-Site,Lon-Site,TG0,es-trunk
