,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
25000,2019-05-20,21:00:00,443,0,0,answered,20.0,0.0,0.0,0.0,9288.0,0.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
25001,2019-05-20,21:00:00,2344,0,404,answered,0.0,0.0,9.0,0.0,5418.0,0.0,279.0,440.0,Lon-Site,Lon-Site,TG8,es-trunk
25002,2019-05-20,21:00:00,388,0,487,answered,3.0,0.0,1.0,0.0,9284.0,9281.0,440.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
25003,2019-05-20,21:00:00,469,16,0,answered,0.0,0.0,2.0,0.0,9288.0,9284.0,283.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
25004,2019-05-20,21:05:00,352,0,0,answered,0.0,0.0,1.0,0.0,9265.0,9284.0,0.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
25005,2019-05-20,21:20:00,257,0,0,answered,33.0,0.0,3.0,0.0,9288.0,9283.0,279.0,440.0,Lon-Site,Fran-Site,TG0,es-trunk
25006,2019-05-20,21:30:00,81,31,0,answered,6.0,0.0,0.0,0.0,9265.0,9284.0,440.0,440.0,Fran-Site,Fran-Site,eu-trunk,TG0
25007,2019-05-20,21:36:00,391,0,0,call-attempt,15.0,0.0,0.0,0.0,9204.0,9284.0,279.0,439.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
25008,2019-05-20,21:36:00,85,0,0,answered,17.0,0.0,0.0,1.0,5400.0,9280.0,440.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
25009,2019-05-20,21:36:00,449,0,487,answered,36.0,0.0,74.0,0.0,5418.0,0.0,440.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
25010,2019-05-20,21:58:00,90,0,0,ringing,0.0,1.0,0.0,0.0,9284.0,9284.0,316.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
25011,2019-05-20,21:58:00,542,31,0,ringing,0.0,0.0,0.0,0.0,9288.0,9284.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
