,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
277100,2014-03-17,16:00:00,374,16,0,answered,0.0,0.0,6.0,0.0,9288.0,0.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
277101,2014-03-17,16:00:00,115,19,0,answered,1.0,0.0,4.0,1.0,9288.0,0.0,279.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
277102,2014-03-17,16:00:00,480,0,0,answered,1.0,0.0,6.0,0.0,5418.0,9288.0,0.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
277103,2014-03-17,16:15:00,294,0,0,answered,0.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0,Lon-Site,Lon-Site,TG1,es-trunk
277104,2014-03-17,16:30:00,89,0,0,answered,0.0,0.0,0.0,0.0,9284.0,9292.0,440.0,319.0,Fran-Site,Fran-Site,eu-trunk,TG6
277105,2014-03-17,16:45:00,80,16,0,answered,0.0,0.0,1.0,0.0,9288.0,9288.0,279.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
277106,2014-03-17,16:45:00,77,19,487,answered,0.0,0.0,0.0,0.0,9284.0,0.0,280.0,0.0,Lon-Site,Fran-Site,eu-trunk,es-trunk
277107,2014-03-17,16:50:00,351,0,0,ringing,1.0,1.0,4.0,0.0,5418.0,9284.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,TG5
277108,2014-03-17,17:00:00,85,0,404,answered,0.0,1.0,1.0,0.0,9277.0,0.0,0.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
277109,2014-03-17,17:00:00,335,0,0,answered,0.0,0.0,10.0,0.0,0.0,9288.0,0.0,440.0,Lon-Site,Fran-Site,eu-trunk,NoTG
277110,2014-03-17,17:00:00,85,0,404,ringing,22.0,0.0,7.0,0.0,5424.0,9267.0,278.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
277111,2014-03-17,17:03:00,79,0,0,answered,0.0,0.0,0.0,0.0,0.0,9288.0,411.0,332.0,Fran-Site,Lon-Site,TG0,TG0
277112,2014-03-17,17:20:00,397,0,487,ringing,0.0,0.0,4.0,0.0,0.0,0.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
277113,2014-03-17,17:30:00,428,0,0,answered,0.0,0.0,0.0,0.0,0.0,9274.0,440.0,440.0,Lon-Site,Fran-Site,eu-trunk,TG0
277114,2014-03-17,17:30:00,279,1,0,answered,0.0,0.0,0.0,0.0,5570.0,9284.0,293.0,0.0,Lon-Site,Lon-Site,TG8,TG0
277115,2014-03-17,17:40:00,427,31,404,answered,1.0,0.0,0.0,1.0,9288.0,9288.0,279.0,440.0,Lon-Site,Mia-Site,NoTG,TG0
277116,2014-03-17,17:45:00,85,19,0,answered,1.0,0.0,0.0,0.0,9288.0,9292.0,279.0,440.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
277117,2014-03-17,18:00:00,366,16,480,ringing,0.0,0.0,0.0,0.0,5418.0,6479.0,316.0,440.0,Lon-Site,Lon-Site,us-trunk,es-trunk
277118,2014-03-17,18:00:00,0,0,487,answered,3.0,0.0,1.0,0.0,9284.0,0.0,437.0,440.0,Mia-Site,Lon-Site,NoTG,es-trunk
277119,2014-03-17,18:00:00,86,0,0,answered,0.0,0.0,1.0,2.0,9288.0,9285.0,0.0,439.0,Fran-Site,Lon-Site,TG1,es-trunk
277120,2014-03-17,18:00:00,614,0,487,answered,0.0,0.0,0.0,0.0,5418.0,0.0,279.0,440.0,Lon-Site,Lon-Site,TG5,TG0
277121,2014-03-17,18:19:00,350,16,0,answered,0.0,0.0,0.0,0.0,9288.0,9284.0,440.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
277122,2014-03-17,18:30:00,680,3,0,answered,0.0,2.0,1.0,0.0,9288.0,9171.0,440.0,440.0,Fran-Site,Lon-Site,TG0,es-trunk
277123,2014-03-17,18:32:00,108,0,0,answered,1.0,0.0,0.0,0.0,9284.0,9286.0,0.0,440.0,Lon-Site,Lon-Site,TG7,TG0
