,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
196200,2015-10-10,19:00:00,608,0,0,answered,0.0,0.0,12.0,0.0,9288.0,0.0,437.0,0.0,Fran-Site,Lon-Site,TG4,TG0
196201,2015-10-10,19:00:00,188,31,0,answered,9.0,0.0,0.0,0.0,9288.0,9256.0,0.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
196202,2015-10-10,19:15:00,132,0,487,answered,0.0,0.0,4.0,0.0,5418.0,9286.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
196203,2015-10-10,19:15:00,340,0,0,answered,0.0,0.0,0.0,0.0,5424.0,9284.0,440.0,0.0,Fran-Site,Lon-Site,NoTG,TG0
196204,2015-10-10,19:15:00,911,0,0,ringing,0.0,0.0,0.0,0.0,5424.0,6172.0,279.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
196205,2015-10-10,19:30:00,320,0,0,answered,49.0,0.0,0.0,0.0,0.0,9283.0,0.0,440.0,Fran-Site,Fran-Site,NoTG,TG0
196206,2015-10-10,0:00:00,445,0,0,answered,8.0,0.0,0.0,0.0,5418.0,9285.0,279.0,0.0,Lon-Site,Lon-Site,TG0,NoTG
196207,2015-10-10,0:00:00,325,1,0,answered,1.0,0.0,1.0,0.0,5412.0,9284.0,278.0,440.0,Fran-Site,Lon-Site,TG2,es-trunk
196208,2015-10-10,0:01:00,694,0,404,ringing,22.0,0.0,0.0,0.0,5424.0,9281.0,279.0,440.0,Fran-Site,Lon-Site,TG2,es-trunk
196209,2015-10-10,0:12:00,117,0,404,answered,0.0,2.0,0.0,0.0,5418.0,9284.0,0.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
196210,2015-10-10,0:45:00,437,31,0,answered,1.0,0.0,0.0,0.0,0.0,9284.0,440.0,439.0,Lon-Site,Fran-Site,NoTG,TG0
196211,2015-10-10,0:55:00,411,1,0,answered,0.0,0.0,2.0,0.0,9283.0,0.0,279.0,440.0,Lon-Site,Lon-Site,TG0,TG0
196212,2015-10-10,1:01:00,866,1,0,answered,15.0,0.0,0.0,0.0,0.0,9284.0,0.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
196213,2015-10-10,1:01:00,319,0,487,ringing,2.0,0.0,0.0,0.0,0.0,0.0,279.0,440.0,Lon-Site,Lon-Site,TG5,es-trunk
196214,2015-10-10,1:01:00,120,0,487,answered,3.0,0.0,0.0,1.0,9170.0,9284.0,440.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
196215,2015-10-10,1:02:00,0,0,0,answered,0.0,0.0,0.0,0.0,0.0,9280.0,440.0,439.0,Lon-Site,Lon-Site,NoTG,TG8
196216,2015-10-10,1:11:00,101,0,487,answered,0.0,0.0,186.0,0.0,0.0,0.0,0.0,440.0,Fran-Site,Lon-Site,eu-trunk,TG0
196217,2015-10-10,1:58:00,287,31,0,ringing,0.0,0.0,0.0,0.0,6129.0,9285.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,NoTG
196218,2015-10-10,1:58:00,1,0,404,ringing,0.0,1.0,0.0,0.0,5424.0,0.0,278.0,440.0,Fran-Site,Lon-Site,eu-trunk,TG0
196219,2015-10-10,2:13:00,401,0,404,answered,17.0,0.0,0.0,0.0,6054.0,9282.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
196220,2015-10-10,2:30:00,411,16,487,answered,28.0,0.0,0.0,0.0,8262.0,0.0,440.0,440.0,Fran-Site,Lon-Site,TG4,TG0
196221,2015-10-10,3:30:00,0,0,0,answered,0.0,0.0,3.0,0.0,0.0,0.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
196222,2015-10-10,4:00:00,153,16,404,answered,0.0,0.0,7.0,0.0,5424.0,9282.0,0.0,440.0,Fran-Site,Fran-Site,TG6,es-trunk
196223,2015-10-10,5:00:00,444,0,480,answered,20.0,0.0,3.0,0.0,5424.0,9286.0,0.0,439.0,Lon-Site,Lon-Site,NoTG,TG0
196224,2015-10-10,5:37:00,358,0,0,answered,0.0,0.0,2.0,0.0,0.0,9284.0,279.0,440.0,Lon-Site,Lon-Site,TG7,es-trunk
196225,2015-10-10,6:00:00,321,0,0,answered,1.0,0.0,0.0,0.0,0.0,0.0,439.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
196226,2015-10-10,7:00:00,340,0,480,answered,0.0,6.0,0.0,0.0,5412.0,0.0,316.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
196227,2015-10-10,7:45:00,382,0,0,ringing,1.0,0.0,1.0,1.0,9320.0,9283.0,0.0,440.0,Lon-Site,Lon-Site,us-trunk,TG0
196228,2015-10-10,7:50:00,476,16,0,ringing,0.0,0.0,6.0,0.0,9288.0,0.0,317.0,440.0,Lon-Site,Fran-Site,NoTG,es-trunk
196229,2015-10-10,7:50:00,232,0,0,answered,0.0,0.0,0.0,0.0,0.0,9285.0,279.0,440.0,Fran-Site,Lon-Site,TG0,es-trunk
196230,2015-10-10,8:00:00,397,19,0,answered,0.0,0.0,1.0,0.0,5424.0,0.0,440.0,0.0,WaDC-Site,Fran-Site,NoTG,es-trunk
196231,2015-10-10,8:30:00,406,0,0,answered,0.0,0.0,0.0,2.0,5424.0,0.0,0.0,0.0,Fran-Site,Lon-Site,NoTG,TG0
196232,2015-10-10,9:00:00,391,127,0,answered,5.0,0.0,0.0,0.0,9288.0,9288.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
196233,2015-10-10,9:00:00,754,0,0,answered,0.0,0.0,2.0,0.0,0.0,9288.0,440.0,440.0,Lon-Site,Lon-Site,TG0,es-trunk
196234,2015-10-10,9:00:00,0,16,0,ringing,0.0,0.0,0.0,0.0,0.0,0.0,437.0,440.0,Fran-Site,Lon-Site,TG8,es-trunk
196235,2015-10-10,9:00:00,0,0,0,answered,0.0,0.0,4.0,0.0,9288.0,9292.0,279.0,439.0,Lon-Site,Lon-Site,NoTG,TG0
196236,2015-10-10,9:15:00,82,0,0,call-attempt,0.0,0.0,0.0,0.0,9284.0,9284.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
196237,2015-10-10,9:15:00,322,0,0,ringing,0.0,0.0,0.0,0.0,9320.0,9283.0,0.0,0.0,WaDC-Site,Fran-Site,NoTG,es-trunk
196238,2015-10-10,9:30:00,88,0,0,answered,0.0,0.0,6.0,0.0,5424.0,0.0,440.0,0.0,Lon-Site,Lon-Site,TG5,TG0
196239,2015-10-10,9:30:00,408,1,0,answered,0.0,0.0,2.0,0.0,8908.0,9286.0,437.0,440.0,Fran-Site,Lon-Site,eu-trunk,TG0
196240,2015-10-10,9:30:00,383,0,0,answered,2.0,0.0,0.0,0.0,9284.0,9284.0,0.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
196241,2015-10-10,9:30:00,77,19,480,answered,8.0,0.0,6.0,0.0,0.0,9279.0,279.0,439.0,Fran-Site,Lon-Site,TG7,es-trunk
196242,2015-10-10,9:49:00,338,0,0,answered,0.0,0.0,0.0,0.0,9287.0,9285.0,279.0,440.0,Fran-Site,Fran-Site,NoTG,TG8
196243,2015-10-10,10:00:00,365,0,0,answered,0.0,0.0,2.0,0.0,8757.0,9287.0,279.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
196244,2015-10-10,10:00:00,304,0,0,answered,0.0,0.0,0.0,0.0,5365.0,9292.0,0.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
196245,2015-10-10,10:04:00,325,0,0,answered,0.0,0.0,1.0,0.0,0.0,9277.0,319.0,440.0,Fran-Site,Fran-Site,NoTG,NoTG
