,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
201400,2015-09-03,6:25:00,498,0,0,answered,31.0,5.0,0.0,0.0,5424.0,9277.0,437.0,440.0,Fran-Site,Lon-Site,NoTG,NoTG
201401,2015-09-03,6:50:00,706,1,0,answered,0.0,0.0,6.0,0.0,0.0,9320.0,279.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
201402,2015-09-03,7:00:00,105,0,0,call-attempt,0.0,0.0,22.0,0.0,9284.0,9281.0,279.0,0.0,Fran-Site,Fran-Site,NoTG,TG7
201403,2015-09-03,7:10:00,0,0,404,ringing,0.0,0.0,2.0,0.0,0.0,9284.0,0.0,440.0,Fran-Site,Lon-Site,TG0,TG0
201404,2015-09-03,7:39:00,80,0,0,answered,0.0,0.0,0.0,0.0,0.0,9284.0,440.0,440.0,Fran-Site,Lon-Site,TG5,TG0
201405,2015-09-03,8:00:00,424,21,0,answered,0.0,0.0,0.0,0.0,4903.0,0.0,276.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
201406,2015-09-03,8:00:00,82,1,404,answered,24.0,0.0,3.0,0.0,0.0,9288.0,277.0,0.0,Lon-Site,Lon-Site,TG8,es-trunk
201407,2015-09-03,9:00:00,185,0,0,ringing,1.0,6.0,2.0,0.0,9284.0,9288.0,0.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
201408,2015-09-03,9:05:00,420,0,487,answered,0.0,0.0,0.0,0.0,5418.0,9284.0,250.0,440.0,Fran-Site,Lon-Site,NoTG,NoTG
201409,2015-09-03,9:30:00,374,0,487,answered,5.0,0.0,0.0,0.0,5418.0,9282.0,279.0,439.0,Lon-Site,Lon-Site,NoTG,es-trunk
201410,2015-09-03,10:00:00,82,0,404,answered,0.0,1.0,0.0,0.0,5424.0,8262.0,280.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
201411,2015-09-03,10:00:00,425,0,480,ringing,0.0,0.0,0.0,0.0,5418.0,9286.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
201412,2015-09-03,10:15:00,0,1,0,answered,0.0,0.0,2.0,0.0,0.0,9320.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,NoTG
201413,2015-09-03,10:30:00,105,0,0,answered,1.0,0.0,0.0,0.0,0.0,9275.0,279.0,439.0,Lon-Site,Lon-Site,TG8,es-trunk
201414,2015-09-03,10:30:00,489,0,0,ringing,14.0,0.0,0.0,0.0,9170.0,0.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
201415,2015-09-03,10:30:00,375,0,0,answered,0.0,0.0,0.0,0.0,6129.0,9284.0,0.0,440.0,Fran-Site,Lon-Site,TG5,NoTG
201416,2015-09-03,10:45:00,482,31,0,ringing,7.0,0.0,0.0,0.0,5424.0,0.0,279.0,319.0,Fran-Site,Lon-Site,NoTG,TG0
201417,2015-09-03,11:00:00,391,0,0,answered,1.0,0.0,0.0,0.0,5424.0,0.0,440.0,440.0,WaDC-Site,Lon-Site,TG0,TG0
201418,2015-09-03,11:10:00,88,1,0,answered,11.0,0.0,22.0,0.0,9281.0,0.0,279.0,440.0,Lon-Site,Lon-Site,TG5,es-trunk
201419,2015-09-03,11:30:00,175,0,0,answered,0.0,0.0,2.0,0.0,5365.0,9283.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
201420,2015-09-03,11:30:00,121,31,487,call-attempt,0.0,0.0,6.0,0.0,5119.0,9284.0,319.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
201421,2015-09-03,,0,0,0,answered,0.0,0.0,0.0,0.0,0.0,0.0,296.0,440.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
201422,2015-09-03,12:00:00,2249,0,0,answered,2.0,0.0,1.0,0.0,0.0,0.0,277.0,440.0,Lon-Site,Fran-Site,TG0,es-trunk
201423,2015-09-03,12:00:00,377,0,486,answered,0.0,0.0,5.0,0.0,5418.0,0.0,440.0,328.0,Lon-Site,Lon-Site,TG2,es-trunk
201424,2015-09-03,12:00:00,420,19,0,answered,0.0,1.0,35.0,0.0,5418.0,0.0,280.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
201425,2015-09-03,12:09:00,382,0,404,call-attempt,0.0,0.0,0.0,0.0,5418.0,9281.0,0.0,439.0,Lon-Site,Fran-Site,NoTG,es-trunk
201426,2015-09-03,12:30:00,312,0,487,answered,0.0,0.0,0.0,0.0,3893.0,0.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
201427,2015-09-03,12:30:00,382,0,0,answered,0.0,0.0,22.0,0.0,0.0,0.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
201428,2015-09-03,12:42:00,81,0,404,answered,0.0,0.0,0.0,0.0,5424.0,9284.0,279.0,440.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
201429,2015-09-03,13:00:00,266,0,0,answered,25.0,0.0,0.0,0.0,9204.0,9284.0,440.0,0.0,Fran-Site,Fran-Site,eu-trunk,TG0
201430,2015-09-03,13:20:00,365,0,0,ringing,1.0,0.0,0.0,0.0,9209.0,9288.0,0.0,440.0,Lon-Site,Lon-Site,TG1,TG0
201431,2015-09-03,13:30:00,263,0,0,answered,0.0,0.0,27.0,0.0,5418.0,9292.0,279.0,440.0,Lon-Site,Fran-Site,TG5,TG0
201432,2015-09-03,13:35:00,217,16,480,answered,16.0,0.0,9.0,0.0,0.0,0.0,279.0,439.0,Lon-Site,Lon-Site,NoTG,es-trunk
201433,2015-09-03,14:00:00,359,19,0,answered,0.0,0.0,0.0,0.0,5418.0,9284.0,0.0,440.0,WaDC-Site,Lon-Site,eu-trunk,es-trunk
201434,2015-09-03,14:45:00,75,1,487,answered,0.0,0.0,5.0,0.0,9288.0,9282.0,440.0,439.0,Fran-Site,Fran-Site,eu-trunk,TG0
201435,2015-09-03,15:00:00,113,0,0,ringing,0.0,0.0,0.0,0.0,5576.0,9284.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,TG6
201436,2015-09-03,15:00:00,293,0,0,answered,0.0,0.0,0.0,0.0,5424.0,9283.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
201437,2015-09-03,15:00:00,407,31,0,answered,0.0,0.0,6.0,0.0,5324.0,0.0,440.0,440.0,Lon-Site,Mia-Site,NoTG,es-trunk
201438,2015-09-03,15:00:00,0,0,0,answered,0.0,0.0,2.0,0.0,5412.0,0.0,437.0,440.0,Lon-Site,Lon-Site,eu-trunk,TG0
201439,2015-09-03,15:22:00,294,16,404,ringing,0.0,0.0,3.0,0.0,0.0,9288.0,0.0,439.0,Lon-Site,Lon-Site,eu-trunk,TG0
201440,2015-09-03,15:30:00,355,0,487,answered,1.0,0.0,0.0,0.0,5418.0,9284.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
201441,2015-09-03,15:30:00,414,0,0,answered,24.0,0.0,4.0,0.0,5424.0,0.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
201442,2015-09-03,15:30:00,375,16,484,answered,14.0,0.0,0.0,0.0,5424.0,0.0,440.0,440.0,Fran-Site,Lon-Site,TG8,es-trunk
201443,2015-09-03,15:40:00,332,0,0,answered,11.0,0.0,21.0,0.0,9288.0,8261.0,279.0,439.0,Lon-Site,Lon-Site,NoTG,es-trunk
201444,2015-09-03,15:55:00,448,0,404,answered,0.0,0.0,6.0,0.0,0.0,9284.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
201445,2015-09-03,15:55:00,424,0,487,answered,4.0,0.0,4.0,1.0,5412.0,9285.0,440.0,0.0,Lon-Site,Fran-Site,NoTG,TG0
201446,2015-09-03,16:00:00,190,28,0,answered,1.0,0.0,3.0,0.0,9287.0,9281.0,440.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
201447,2015-09-03,16:00:00,141,0,0,answered,11.0,0.0,6.0,0.0,5418.0,9284.0,0.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
201448,2015-09-03,16:00:00,735,0,480,answered,4.0,0.0,20.0,0.0,5418.0,9284.0,440.0,0.0,Fran-Site,Fran-Site,NoTG,TG0
201449,2015-09-03,16:00:00,446,19,480,answered,2.0,0.0,0.0,0.0,5418.0,9288.0,277.0,440.0,Lon-Site,Fran-Site,eu-trunk,es-trunk
201450,2015-09-03,16:00:00,112,0,0,answered,1.0,0.0,0.0,0.0,9284.0,0.0,440.0,0.0,Fran-Site,Lon-Site,NoTG,TG0
