,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
191000,2015-11-19,18:15:00,368,1,487,call-attempt,0.0,0.0,0.0,0.0,6063.0,0.0,0.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
191001,2015-11-19,18:20:00,361,28,484,ringing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
191002,2015-11-19,18:20:00,171,0,0,ringing,0.0,0.0,10.0,0.0,0.0,9288.0,0.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
191003,2015-11-19,18:30:00,392,16,487,answered,0.0,0.0,0.0,0.0,9288.0,9284.0,411.0,0.0,Fran-Site,Lon-Site,TG8,es-trunk
191004,2015-11-19,18:30:00,348,0,0,answered,0.0,1.0,16.0,0.0,9284.0,0.0,0.0,439.0,Lon-Site,Lon-Site,TG0,TG0
191005,2015-11-19,18:35:00,117,0,0,answered,0.0,0.0,14.0,0.0,9320.0,9284.0,279.0,308.0,Fran-Site,Lon-Site,NoTG,TG0
191006,2015-11-19,18:35:00,807,0,0,answered,1.0,0.0,0.0,0.0,5400.0,0.0,437.0,0.0,Fran-Site,Fran-Site,eu-trunk,NoTG
191007,2015-11-19,18:38:00,127,17,480,ringing,49.0,0.0,0.0,0.0,9281.0,9285.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
191008,2015-11-19,18:50:00,209,1,0,answered,0.0,0.0,0.0,0.0,5570.0,9284.0,440.0,0.0,Lon-Site,Fran-Site,TG0,es-trunk
191009,2015-11-19,19:00:00,447,0,0,answered,0.0,0.0,0.0,0.0,9250.0,9283.0,440.0,440.0,Lon-Site,Fran-Site,NoTG,es-trunk
191010,2015-11-19,19:00:00,475,19,0,ringing,0.0,0.0,0.0,0.0,5418.0,9288.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
191011,2015-11-19,19:00:00,119,16,0,call-attempt,0.0,0.0,16.0,0.0,5418.0,0.0,279.0,440.0,Fran-Site,Lon-Site,TG5,TG0
191012,2015-11-19,19:00:00,0,0,0,ringing,0.0,0.0,6.0,0.0,5424.0,9284.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,TG4
191013,2015-11-19,19:20:00,358,19,0,answered,0.0,5.0,0.0,0.0,5418.0,9292.0,0.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
191014,2015-11-19,19:45:00,0,0,404,answered,0.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
191015,2015-11-19,20:00:00,516,1,0,ringing,0.0,0.0,0.0,0.0,0.0,9284.0,277.0,440.0,Fran-Site,Lon-Site,eu-trunk,TG0
191016,2015-11-19,20:00:00,456,0,487,answered,32.0,2.0,0.0,0.0,6138.0,0.0,0.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
191017,2015-11-19,20:00:00,357,1,0,ringing,0.0,0.0,0.0,0.0,5418.0,9274.0,279.0,440.0,Fran-Site,Fran-Site,NoTG,TG0
191018,2015-11-19,20:05:00,80,31,404,ringing,0.0,0.0,0.0,0.0,9288.0,9288.0,337.0,440.0,Fran-Site,Lon-Site,eu-trunk,TG8
191019,2015-11-19,20:20:00,74,0,480,answered,0.0,0.0,0.0,0.0,0.0,9284.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
191020,2015-11-19,20:25:00,223,19,0,answered,18.0,0.0,0.0,0.0,5418.0,9285.0,433.0,440.0,Lon-Site,Fran-Site,NoTG,es-trunk
191021,2015-11-19,20:30:00,424,16,404,answered,16.0,0.0,0.0,0.0,9287.0,9284.0,0.0,0.0,Fran-Site,Lon-Site,TG8,TG0
191022,2015-11-19,20:40:00,362,0,487,answered,0.0,0.0,0.0,0.0,9284.0,9284.0,279.0,0.0,Lon-Site,Fran-Site,NoTG,NoTG
191023,2015-11-19,21:00:00,948,0,404,answered,0.0,0.0,183.0,0.0,5418.0,9256.0,440.0,0.0,Lon-Site,Lon-Site,eu-trunk,TG0
191024,2015-11-19,21:00:00,2036,0,0,answered,0.0,2.0,0.0,0.0,0.0,9284.0,0.0,440.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
191025,2015-11-19,21:18:00,108,1,0,ringing,0.0,0.0,29.0,0.0,9284.0,9280.0,440.0,440.0,Lon-Site,Fran-Site,eu-trunk,es-trunk
191026,2015-11-19,21:30:00,338,0,404,answered,0.0,0.0,8.0,1.0,0.0,0.0,0.0,439.0,Lon-Site,Lon-Site,NoTG,es-trunk
191027,2015-11-19,22:00:00,350,0,0,ringing,3.0,0.0,3.0,0.0,9284.0,9284.0,279.0,440.0,Lon-Site,Lon-Site,TG0,es-trunk
191028,2015-11-18,10:00:00,0,16,0,answered,19.0,0.0,16.0,0.0,9320.0,0.0,0.0,440.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
191029,2015-11-18,10:10:00,350,0,0,answered,0.0,0.0,0.0,0.0,5418.0,9280.0,279.0,0.0,Lon-Site,Fran-Site,NoTG,TG0
191030,2015-11-18,10:10:00,466,0,0,call-attempt,24.0,0.0,0.0,0.0,9261.0,9284.0,295.0,440.0,Fran-Site,Lon-Site,us-trunk,TG0
191031,2015-11-18,10:30:00,476,0,486,answered,0.0,0.0,5.0,0.0,0.0,9284.0,0.0,0.0,Fran-Site,Fran-Site,NoTG,TG0
191032,2015-11-18,10:35:00,360,0,0,ringing,0.0,0.0,0.0,0.0,5418.0,9278.0,440.0,0.0,Lon-Site,Fran-Site,NoTG,TG0
191033,2015-11-18,10:45:00,115,0,0,answered,0.0,0.0,0.0,0.0,9199.0,0.0,279.0,0.0,Lon-Site,Fran-Site,TG7,es-trunk
191034,2015-11-18,10:56:00,473,0,0,answered,0.0,0.0,0.0,0.0,0.0,9277.0,440.0,440.0,Fran-Site,Fran-Site,NoTG,TG0
191035,2015-11-18,11:00:00,338,1,0,ringing,0.0,0.0,16.0,0.0,0.0,9279.0,279.0,439.0,Fran-Site,Lon-Site,TG8,es-trunk
191036,2015-11-18,11:00:00,1982,0,487,answered,2.0,0.0,0.0,0.0,9288.0,0.0,437.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
191037,2015-11-18,11:10:00,84,0,0,answered,1.0,0.0,5.0,0.0,5418.0,9288.0,411.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
191038,2015-11-18,11:30:00,338,0,0,answered,36.0,0.0,1.0,0.0,9284.0,9284.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
191039,2015-11-18,11:30:00,354,0,0,answered,0.0,0.0,1.0,0.0,9284.0,9256.0,439.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
191040,2015-11-18,11:44:00,0,31,0,answered,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,Fran-Site,Lon-Site,NoTG,TG4
191041,2015-11-18,12:00:00,318,3,0,answered,0.0,0.0,0.0,0.0,6054.0,9284.0,280.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
191042,2015-11-18,12:00:00,80,16,404,answered,1.0,0.0,0.0,0.0,5424.0,9284.0,440.0,0.0,Fran-Site,Lon-Site,TG5,es-trunk
191043,2015-11-18,12:15:00,130,17,0,answered,16.0,0.0,3.0,0.0,9287.0,9284.0,280.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
191044,2015-11-18,12:15:00,160,16,480,ringing,0.0,0.0,0.0,0.0,5424.0,9284.0,279.0,0.0,Lon-Site,Mia-Site,NoTG,es-trunk
191045,2015-11-18,12:30:00,441,0,404,answered,37.0,1.0,0.0,0.0,9284.0,9288.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
191046,2015-11-18,12:30:00,363,0,0,ringing,2.0,27.0,0.0,0.0,0.0,9288.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
191047,2015-11-18,12:55:00,517,1,0,answered,0.0,0.0,0.0,0.0,9288.0,0.0,440.0,440.0,Lon-Site,Lon-Site,TG1,es-trunk
191048,2015-11-18,0:00:00,459,0,0,call-attempt,1.0,0.0,1.0,0.0,8262.0,9285.0,0.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
191049,2015-11-18,0:01:00,78,0,404,ringing,0.0,0.0,0.0,0.0,9320.0,9280.0,279.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
191050,2015-11-17,9:30:00,270,16,404,answered,0.0,6.0,0.0,0.0,9288.0,9284.0,437.0,439.0,Lon-Site,Fran-Site,NoTG,TG8
191051,2015-11-18,0:20:00,423,16,0,ringing,0.0,0.0,0.0,0.0,5499.0,0.0,440.0,440.0,Lon-Site,Fran-Site,TG7,es-trunk
191052,2015-11-18,0:30:00,382,0,404,answered,1.0,0.0,0.0,0.0,9284.0,0.0,279.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
191053,2015-11-18,1:09:25,581,0,0,answered,0.0,0.0,0.0,0.0,5371.0,9284.0,440.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
