,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
251600,2014-09-08,0:00:00,125,1,404,call-attempt,1.0,0.0,0.0,0.0,9320.0,9284.0,279.0,0.0,Mia-Site,Fran-Site,TG5,es-trunk
251601,2014-09-08,0:00:00,615,3,404,answered,11.0,0.0,0.0,0.0,0.0,9284.0,0.0,0.0,Lon-Site,Lon-Site,TG5,es-trunk
251602,2014-09-08,0:00:00,196,0,0,ringing,0.0,0.0,27.0,0.0,9284.0,0.0,284.0,440.0,Lon-Site,Lon-Site,TG0,es-trunk
251603,2014-09-08,0:00:00,248,0,487,answered,49.0,0.0,2.0,0.0,5418.0,0.0,440.0,439.0,Lon-Site,Lon-Site,NoTG,es-trunk
251604,2014-09-08,0:00:00,80,0,0,answered,7.0,0.0,4.0,0.0,5418.0,9274.0,296.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
251605,2014-09-08,0:03:00,448,0,0,answered,0.0,0.0,0.0,0.0,0.0,9282.0,440.0,440.0,Fran-Site,Lon-Site,TG5,es-trunk
251606,2014-09-08,0:30:00,337,31,0,call-attempt,22.0,0.0,0.0,0.0,9284.0,6172.0,440.0,228.0,Lon-Site,Lon-Site,NoTG,TG0
251607,2014-09-08,0:30:00,883,0,0,answered,0.0,0.0,0.0,0.0,5499.0,9288.0,278.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
251608,2014-09-08,0:54:00,375,16,0,ringing,5.0,0.0,0.0,0.0,0.0,9284.0,277.0,440.0,Fran-Site,Lon-Site,TG0,es-trunk
251609,2014-09-08,1:00:00,424,0,0,answered,0.0,1.0,5.0,0.0,9170.0,9284.0,440.0,440.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
251610,2014-09-08,1:58:00,360,0,487,answered,0.0,2.0,0.0,2.0,9320.0,9284.0,316.0,439.0,Lon-Site,Mia-Site,NoTG,TG0
251611,2014-09-08,2:30:00,80,3,0,answered,0.0,2.0,3.0,0.0,9281.0,9288.0,440.0,440.0,Fran-Site,Fran-Site,NoTG,TG0
251612,2014-09-08,2:30:00,209,0,487,answered,0.0,0.0,0.0,0.0,9284.0,9284.0,440.0,0.0,Lon-Site,Fran-Site,NoTG,TG0
251613,2014-09-08,2:50:00,411,0,0,call-attempt,0.0,0.0,0.0,0.0,5437.0,0.0,298.0,440.0,Fran-Site,Lon-Site,eu-trunk,TG0
251614,2014-09-08,2:50:00,384,17,0,answered,0.0,0.0,6.0,2.0,0.0,9286.0,0.0,0.0,Fran-Site,Fran-Site,NoTG,TG0
251615,2014-09-08,3:03:00,238,1,0,answered,0.0,0.0,7.0,0.0,9284.0,0.0,279.0,440.0,Lon-Site,Lon-Site,TG5,TG0
251616,2014-09-08,4:30:00,353,0,0,answered,0.0,0.0,0.0,0.0,5418.0,9277.0,280.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
251617,2014-09-08,4:45:00,480,21,487,answered,0.0,0.0,0.0,0.0,5400.0,9288.0,440.0,440.0,Lon-Site,Lon-Site,TG5,es-trunk
251618,2014-09-08,5:45:00,488,0,0,answered,0.0,0.0,0.0,0.0,0.0,9287.0,0.0,440.0,Fran-Site,Fran-Site,TG5,es-trunk
251619,2014-09-08,6:30:00,553,0,0,answered,0.0,0.0,0.0,0.0,5486.0,9284.0,279.0,439.0,Lon-Site,Lon-Site,TG7,TG0
251620,2014-09-08,6:30:00,703,0,0,answered,0.0,0.0,0.0,0.0,6129.0,0.0,279.0,440.0,Lon-Site,Fran-Site,TG5,NoTG
251621,2014-09-08,6:35:00,86,0,480,answered,0.0,0.0,0.0,0.0,5418.0,9284.0,0.0,411.0,Fran-Site,Lon-Site,NoTG,TG0
251622,2014-09-08,7:00:00,401,0,0,answered,1.0,0.0,24.0,0.0,5418.0,9284.0,279.0,439.0,Fran-Site,Lon-Site,NoTG,es-trunk
251623,2014-09-08,7:00:00,0,0,0,call-attempt,0.0,0.0,0.0,0.0,9287.0,9282.0,440.0,439.0,Lon-Site,Fran-Site,NoTG,es-trunk
251624,2014-09-08,7:30:00,807,0,480,answered,0.0,0.0,0.0,0.0,9288.0,9288.0,440.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
251625,2014-09-08,8:00:00,106,0,480,answered,0.0,0.0,4.0,0.0,9288.0,9284.0,293.0,439.0,WaDC-Site,Lon-Site,eu-trunk,TG0
251626,2014-09-08,8:30:00,131,0,0,answered,14.0,0.0,0.0,0.0,9284.0,9284.0,440.0,0.0,Lon-Site,Fran-Site,NoTG,TG0
251627,2014-09-08,9:00:00,391,0,0,answered,0.0,0.0,4.0,0.0,5400.0,9284.0,440.0,439.0,Lon-Site,Lon-Site,NoTG,TG8
251628,2014-09-08,9:00:00,372,0,0,call-attempt,0.0,0.0,0.0,0.0,5418.0,9284.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
251629,2014-09-08,9:00:00,361,3,0,answered,0.0,0.0,0.0,0.0,5412.0,9284.0,0.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
251630,2014-09-08,9:00:00,492,31,0,answered,0.0,0.0,0.0,0.0,8975.0,9284.0,0.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
251631,2014-09-08,9:01:00,196,31,0,call-attempt,0.0,0.0,0.0,0.0,0.0,9284.0,279.0,0.0,Lon-Site,Lon-Site,TG1,TG0
251632,2014-09-08,10:00:00,0,16,0,answered,0.0,0.0,0.0,0.0,0.0,0.0,280.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
251633,2014-09-08,10:00:00,505,0,486,ringing,0.0,0.0,5.0,0.0,5353.0,9288.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
251634,2014-09-08,10:00:00,0,1,0,call-attempt,0.0,0.0,4.0,0.0,6046.0,9284.0,0.0,440.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
