,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
1700,2019-10-30,10:40:00,293,0,0,call-attempt,0.0,0.0,54.0,0.0,5418.0,9277.0,440.0,440.0,Mia-Site,Fran-Site,NoTG,TG0
1701,2019-10-30,10:40:00,270,0,487,answered,0.0,0.0,0.0,0.0,0.0,9277.0,279.0,439.0,Fran-Site,Fran-Site,eu-trunk,TG4
1702,2019-10-30,10:45:00,175,0,404,answered,0.0,0.0,6.0,0.0,9281.0,9277.0,440.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
1703,2019-10-30,10:50:00,384,0,404,answered,1.0,0.0,15.0,0.0,9320.0,0.0,440.0,440.0,Fran-Site,Fran-Site,TG1,TG0
1704,2019-10-30,11:00:00,370,16,404,answered,0.0,0.0,0.0,0.0,9268.0,9288.0,286.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
1705,2019-10-30,11:00:00,101,31,0,answered,0.0,0.0,3.0,0.0,5418.0,9287.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
1706,2019-10-30,11:00:00,296,3,487,answered,20.0,0.0,5.0,0.0,9284.0,9288.0,440.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
1707,2019-10-30,11:00:00,176,0,0,answered,0.0,0.0,5.0,0.0,0.0,0.0,440.0,439.0,Lon-Site,Lon-Site,NoTG,TG0
1708,2019-10-30,11:00:00,632,16,0,answered,0.0,0.0,0.0,0.0,9288.0,9284.0,0.0,440.0,Lon-Site,Lon-Site,eu-trunk,TG8
1709,2019-10-30,11:40:00,204,0,0,answered,0.0,0.0,0.0,0.0,9274.0,9284.0,0.0,0.0,Fran-Site,Lon-Site,NoTG,TG0
1710,2019-10-30,12:00:00,481,0,484,answered,0.0,0.0,0.0,0.0,9284.0,9288.0,439.0,439.0,Fran-Site,Fran-Site,NoTG,TG0
