,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
125700,2017-04-03,11:00:00,0,0,0,answered,0.0,0.0,6.0,0.0,9288.0,9284.0,440.0,439.0,Lon-Site,Lon-Site,NoTG,TG0
125701,2017-04-03,11:20:00,266,0,0,answered,0.0,0.0,5.0,0.0,5418.0,9283.0,0.0,440.0,Lon-Site,Mia-Site,TG0,es-trunk
125702,2017-04-03,11:30:00,311,0,0,answered,0.0,0.0,11.0,0.0,9284.0,9264.0,440.0,440.0,Lon-Site,Lon-Site,TG1,TG0
125703,2017-04-03,12:00:00,388,0,480,answered,0.0,0.0,0.0,0.0,5418.0,9284.0,0.0,439.0,Lon-Site,Fran-Site,NoTG,TG0
125704,2017-04-03,12:00:00,489,127,480,answered,0.0,0.0,0.0,1.0,0.0,9288.0,440.0,439.0,Fran-Site,Lon-Site,NoTG,es-trunk
125705,2017-04-03,12:00:00,220,0,0,answered,24.0,0.0,0.0,0.0,5418.0,9284.0,279.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
125706,2017-04-03,12:30:00,73,0,486,ringing,0.0,0.0,0.0,0.0,0.0,9283.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,NoTG
125707,2017-04-03,0:00:00,73,1,0,ringing,24.0,0.0,3.0,0.0,9262.0,9284.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
125708,2017-04-03,0:02:00,270,0,0,answered,0.0,0.0,4.0,0.0,0.0,9288.0,279.0,439.0,Lon-Site,Lon-Site,NoTG,TG0
125709,2017-04-03,0:20:00,323,1,0,ringing,0.0,0.0,1.0,0.0,9284.0,9284.0,440.0,0.0,Fran-Site,Lon-Site,eu-trunk,TG0
125710,2017-04-03,1:00:00,106,16,0,answered,0.0,0.0,0.0,0.0,9173.0,0.0,293.0,440.0,Lon-Site,Fran-Site,TG0,TG0
125711,2017-04-03,1:30:00,375,16,0,answered,0.0,0.0,0.0,0.0,5418.0,9283.0,440.0,440.0,Lon-Site,Fran-Site,eu-trunk,es-trunk
125712,2017-04-03,1:45:00,399,0,480,answered,0.0,0.0,11.0,0.0,9170.0,9288.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
125713,2017-04-03,2:40:00,0,0,0,answered,0.0,0.0,1.0,0.0,0.0,9284.0,440.0,0.0,Lon-Site,Lon-Site,TG0,es-trunk
125714,2017-04-03,3:00:00,84,0,0,answered,0.0,0.0,4.0,0.0,9288.0,9286.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
125715,2017-04-03,3:00:00,543,0,0,answered,23.0,0.0,0.0,0.0,3676.0,9288.0,341.0,440.0,Fran-Site,Fran-Site,TG0,es-trunk
125716,2017-04-03,3:55:00,599,1,0,answered,37.0,0.0,0.0,0.0,0.0,9288.0,286.0,439.0,Fran-Site,Lon-Site,NoTG,es-trunk
125717,2017-04-03,6:45:00,416,0,0,answered,1.0,0.0,0.0,6.0,9281.0,9288.0,279.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
125718,2017-04-03,6:50:00,425,31,0,answered,0.0,0.0,0.0,0.0,5424.0,9288.0,440.0,330.0,Lon-Site,Fran-Site,TG8,es-trunk
125719,2017-04-03,7:00:00,408,0,404,ringing,0.0,0.0,0.0,0.0,0.0,9284.0,279.0,239.0,Fran-Site,Fran-Site,eu-trunk,es-trunk
125720,2017-04-03,7:20:00,335,0,0,ringing,0.0,0.0,5.0,0.0,0.0,9278.0,440.0,440.0,Lon-Site,Lon-Site,eu-trunk,TG0
125721,2017-04-03,7:50:00,86,0,0,ringing,36.0,0.0,0.0,0.0,9277.0,9284.0,0.0,318.0,Fran-Site,Lon-Site,NoTG,es-trunk
125722,2017-04-03,7:55:00,0,0,0,call-attempt,0.0,0.0,5.0,0.0,0.0,9288.0,0.0,440.0,Fran-Site,Lon-Site,TG0,es-trunk
125723,2017-04-03,8:00:00,608,16,0,answered,0.0,0.0,4.0,0.0,9284.0,9284.0,440.0,440.0,Lon-Site,Lon-Site,TG0,es-trunk
125724,2017-04-03,8:30:00,406,19,480,ringing,0.0,0.0,2.0,0.0,9170.0,9283.0,440.0,440.0,Fran-Site,Lon-Site,TG0,es-trunk
125725,2017-04-03,8:30:00,347,1,0,answered,0.0,0.0,16.0,0.0,9288.0,9284.0,279.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
