,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
98000,2017-10-28,2:06:00,111,19,484,ringing,0.0,0.0,0.0,0.0,5418.0,9287.0,438.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
98001,2017-10-28,2:30:00,350,0,0,answered,0.0,0.0,0.0,0.0,0.0,9282.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
98002,2017-10-28,2:45:00,3742,0,0,ringing,0.0,0.0,2.0,0.0,5412.0,9285.0,440.0,440.0,Fran-Site,Fran-Site,eu-trunk,es-trunk
98003,2017-10-28,2:50:00,80,0,487,answered,0.0,0.0,1.0,0.0,0.0,9288.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
98004,2017-10-28,3:47:00,359,0,0,ringing,14.0,0.0,0.0,0.0,5424.0,0.0,0.0,439.0,Lon-Site,Fran-Site,TG1,TG8
98005,2017-10-28,4:00:00,88,16,0,ringing,0.0,0.0,0.0,0.0,5418.0,9281.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
98006,2017-10-28,4:18:00,204,21,0,answered,4.0,0.0,0.0,0.0,6492.0,9284.0,279.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
98007,2017-10-28,4:58:00,0,0,487,ringing,0.0,0.0,6.0,0.0,5424.0,0.0,0.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
98008,2017-10-28,,449,0,484,answered,0.0,0.0,7.0,0.0,0.0,9284.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
98009,2017-10-28,6:00:00,400,0,404,ringing,0.0,0.0,0.0,0.0,0.0,9284.0,440.0,439.0,Lon-Site,Lon-Site,NoTG,es-trunk
98010,2017-10-28,6:30:00,109,1,480,ringing,1.0,0.0,0.0,0.0,9284.0,9284.0,279.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
98011,2017-10-28,7:00:00,488,1,487,answered,0.0,6.0,0.0,0.0,9287.0,0.0,0.0,440.0,Fran-Site,Lon-Site,TG0,TG0
98012,2017-10-28,7:00:00,109,0,0,ringing,0.0,0.0,1.0,0.0,5418.0,9283.0,309.0,440.0,Lon-Site,Lon-Site,TG5,TG0
98013,2017-10-28,9:50:00,380,19,0,answered,0.0,4.0,3.0,0.0,0.0,9283.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
98014,2017-10-28,10:00:00,373,0,0,answered,0.0,0.0,22.0,0.0,9187.0,9284.0,440.0,0.0,Lon-Site,Fran-Site,NoTG,es-trunk
98015,2017-10-28,10:00:00,86,31,0,ringing,0.0,0.0,0.0,0.0,0.0,9284.0,279.0,439.0,Lon-Site,Lon-Site,NoTG,TG0
98016,2017-10-28,10:00:00,336,31,0,ringing,0.0,0.0,5.0,0.0,6054.0,9285.0,249.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
98017,2017-10-28,10:00:00,0,0,0,call-attempt,0.0,0.0,0.0,0.0,5418.0,9286.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
98018,2017-10-28,10:00:00,105,0,404,answered,0.0,0.0,0.0,0.0,0.0,9288.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
98019,2017-10-28,10:20:00,372,16,487,answered,0.0,0.0,0.0,0.0,5418.0,9277.0,279.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
98020,2017-10-28,10:40:00,114,0,0,answered,1.0,0.0,0.0,2.0,9288.0,9284.0,280.0,0.0,Lon-Site,Lon-Site,NoTG,NoTG
98021,2017-10-28,10:50:00,394,0,404,ringing,0.0,0.0,0.0,0.0,5382.0,0.0,279.0,439.0,Fran-Site,Lon-Site,NoTG,TG8
98022,2017-10-28,10:50:00,85,16,0,ringing,0.0,0.0,6.0,0.0,9281.0,0.0,440.0,440.0,Lon-Site,Fran-Site,NoTG,es-trunk
98023,2017-10-28,11:00:00,415,31,0,answered,12.0,0.0,0.0,0.0,5492.0,0.0,0.0,239.0,Lon-Site,Lon-Site,TG7,TG0
98024,2017-10-28,11:08:00,234,19,487,ringing,0.0,0.0,1.0,1.0,5418.0,9284.0,279.0,439.0,Fran-Site,Lon-Site,NoTG,es-trunk
98025,2017-10-28,11:18:00,357,0,0,call-attempt,5.0,0.0,0.0,0.0,6163.0,9283.0,277.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
98026,2017-10-28,12:00:00,99,1,0,answered,0.0,0.0,0.0,0.0,0.0,9284.0,438.0,0.0,Fran-Site,Lon-Site,NoTG,TG0
98027,2017-10-28,12:00:00,77,31,480,ringing,4.0,0.0,0.0,0.0,9287.0,9284.0,279.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
98028,2017-10-28,12:00:00,367,0,404,call-attempt,0.0,0.0,9.0,0.0,0.0,0.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
98029,2017-10-28,12:30:00,553,1,0,ringing,0.0,0.0,0.0,0.0,5418.0,9284.0,0.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
98030,2017-10-28,12:50:00,586,0,0,answered,0.0,0.0,0.0,0.0,5418.0,0.0,270.0,439.0,Fran-Site,Lon-Site,NoTG,es-trunk
98031,2017-10-28,13:00:00,447,0,0,ringing,0.0,0.0,0.0,0.0,9288.0,0.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,TG8
98032,2017-10-28,13:00:00,534,31,487,answered,0.0,0.0,0.0,0.0,9284.0,9278.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
98033,2017-10-28,13:30:00,328,19,0,answered,0.0,0.0,0.0,0.0,9284.0,9288.0,0.0,0.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
98034,2017-10-28,13:30:00,330,0,0,ringing,0.0,0.0,0.0,0.0,5418.0,5974.0,440.0,0.0,Lon-Site,Lon-Site,TG6,TG0
98035,2017-10-28,13:45:00,501,0,0,answered,0.0,0.0,17.0,0.0,5430.0,9284.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
98036,2017-10-28,14:20:00,227,0,487,answered,0.0,0.0,0.0,0.0,9281.0,9284.0,440.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
98037,2017-10-28,14:30:00,211,0,487,answered,1.0,0.0,0.0,0.0,5412.0,9284.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,NoTG
98038,2017-10-28,14:30:00,2084,0,0,ringing,0.0,0.0,0.0,0.0,9284.0,9282.0,279.0,440.0,Lon-Site,Lon-Site,eu-trunk,TG0
98039,2017-10-28,15:00:00,110,0,0,answered,1.0,0.0,0.0,0.0,5418.0,9288.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
98040,2017-10-28,15:00:00,365,0,0,answered,0.0,0.0,0.0,0.0,0.0,0.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
98041,2017-10-28,15:05:00,340,31,0,answered,0.0,0.0,0.0,0.0,9281.0,9288.0,280.0,0.0,Fran-Site,Lon-Site,us-trunk,TG0
98042,2017-10-28,15:27:00,428,21,487,answered,0.0,1.0,6.0,0.0,5449.0,9284.0,437.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
98043,2017-10-28,15:40:00,209,16,404,answered,0.0,0.0,0.0,1.0,3161.0,9279.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
98044,2017-10-28,15:42:00,175,0,0,answered,0.0,0.0,0.0,0.0,5424.0,9275.0,280.0,319.0,Fran-Site,Lon-Site,NoTG,NoTG
98045,2017-10-28,16:00:00,106,0,0,answered,0.0,0.0,0.0,0.0,0.0,9284.0,274.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
98046,2017-10-28,16:10:00,423,0,404,answered,10.0,0.0,0.0,0.0,5382.0,9288.0,440.0,440.0,Fran-Site,Fran-Site,NoTG,TG0
98047,2017-10-28,16:15:00,693,0,0,call-attempt,0.0,0.0,0.0,0.0,5412.0,9288.0,440.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
98048,2017-10-28,16:23:00,83,0,0,answered,0.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0,Lon-Site,Fran-Site,NoTG,es-trunk
98049,2017-10-28,16:30:00,365,0,487,answered,0.0,0.0,12.0,0.0,1650.0,9284.0,279.0,440.0,Fran-Site,Lon-Site,TG8,es-trunk
98050,2017-10-28,16:45:00,2571,31,484,answered,0.0,1.0,0.0,0.0,9288.0,0.0,437.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
98051,2017-10-28,17:00:00,384,0,487,answered,0.0,0.0,1.0,0.0,5418.0,9284.0,0.0,440.0,Lon-Site,Lon-Site,TG5,es-trunk
98052,2017-10-28,17:00:00,299,0,0,answered,0.0,0.0,0.0,0.0,5418.0,9281.0,440.0,440.0,Fran-Site,Lon-Site,TG5,TG0
98053,2017-10-28,17:00:00,0,0,0,ringing,0.0,0.0,0.0,0.0,9284.0,0.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
98054,2017-10-28,17:00:00,469,19,0,ringing,24.0,0.0,0.0,0.0,5418.0,9285.0,293.0,440.0,Lon-Site,Lon-Site,eu-trunk,TG0
98055,2017-10-28,17:08:00,389,0,0,answered,0.0,0.0,2.0,0.0,6129.0,0.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,NoTG
98056,2017-10-28,17:10:00,509,0,0,ringing,1.0,0.0,0.0,0.0,5232.0,9284.0,287.0,0.0,Fran-Site,Lon-Site,TG5,TG8
98057,2017-10-28,17:25:00,406,0,0,answered,0.0,0.0,7.0,0.0,9288.0,9287.0,440.0,440.0,Lon-Site,Fran-Site,TG7,es-trunk
98058,2017-10-28,17:25:00,425,18,0,ringing,16.0,0.0,0.0,0.0,0.0,9288.0,440.0,0.0,Fran-Site,Lon-Site,eu-trunk,TG0
98059,2017-10-28,17:25:00,350,1,0,answered,35.0,0.0,17.0,0.0,9288.0,0.0,277.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
98060,2017-10-28,17:30:00,342,0,0,ringing,0.0,0.0,0.0,0.0,5418.0,9282.0,280.0,319.0,Lon-Site,Lon-Site,NoTG,es-trunk
98061,2017-10-28,18:00:00,86,0,404,answered,0.0,0.0,0.0,0.0,5449.0,9284.0,0.0,0.0,Lon-Site,Fran-Site,NoTG,es-trunk
98062,2017-10-28,18:00:00,420,0,0,ringing,0.0,0.0,0.0,0.0,4903.0,0.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
98063,2017-10-28,18:00:00,360,0,0,answered,0.0,0.0,14.0,0.0,5437.0,0.0,286.0,440.0,Lon-Site,Lon-Site,TG0,es-trunk
98064,2017-10-28,18:00:00,694,0,0,answered,1.0,0.0,0.0,0.0,9288.0,9284.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
98065,2017-10-28,18:00:00,467,31,0,answered,0.0,0.0,0.0,0.0,5424.0,5848.0,279.0,440.0,Lon-Site,Lon-Site,TG5,es-trunk
98066,2017-10-28,18:00:00,86,16,0,answered,0.0,0.0,3.0,0.0,0.0,0.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
98067,2017-10-28,18:30:00,77,0,0,ringing,5.0,3.0,22.0,2.0,9288.0,9288.0,279.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
98068,2017-10-28,18:30:00,115,1,404,answered,0.0,0.0,7.0,0.0,0.0,9284.0,280.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
98069,2017-10-28,18:40:00,351,0,0,call-attempt,0.0,0.0,9.0,0.0,9288.0,9276.0,440.0,439.0,Lon-Site,Lon-Site,NoTG,es-trunk
98070,2017-10-28,18:45:00,404,0,480,ringing,0.0,0.0,1.0,0.0,5424.0,0.0,0.0,440.0,Lon-Site,Lon-Site,NoTG,NoTG
98071,2017-10-28,19:00:00,387,16,487,answered,0.0,0.0,3.0,0.0,5418.0,0.0,301.0,439.0,Fran-Site,Lon-Site,NoTG,TG6
