,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
149500,2016-09-25,16:00:00,289,0,0,ringing,0.0,0.0,0.0,0.0,9170.0,6252.0,337.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
149501,2016-09-25,16:00:00,398,0,487,answered,4.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0,Fran-Site,Fran-Site,eu-trunk,es-trunk
149502,2016-09-25,16:15:00,350,0,484,answered,0.0,0.0,1.0,0.0,9287.0,9288.0,341.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
149503,2016-09-25,16:15:00,396,31,487,answered,0.0,0.0,0.0,0.0,0.0,0.0,341.0,439.0,Fran-Site,Lon-Site,NoTG,TG8
149504,2016-09-25,16:30:00,419,0,404,answered,0.0,0.0,1.0,0.0,0.0,9320.0,278.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
149505,2016-09-25,0:01:00,117,31,0,answered,5.0,1.0,0.0,0.0,8918.0,9288.0,279.0,440.0,Fran-Site,Fran-Site,NoTG,TG0
149506,2016-09-25,0:01:00,633,16,0,call-attempt,32.0,0.0,3.0,0.0,6619.0,9282.0,0.0,313.0,Fran-Site,Fran-Site,eu-trunk,TG0
149507,2016-09-25,0:10:00,486,1,0,ringing,0.0,0.0,1.0,0.0,5424.0,0.0,280.0,440.0,Fran-Site,Lon-Site,NoTG,TG8
149508,2016-09-25,1:00:00,485,20,0,answered,5.0,0.0,0.0,0.0,0.0,0.0,279.0,440.0,Fran-Site,Lon-Site,TG7,NoTG
149509,2016-09-25,1:00:00,486,0,486,answered,0.0,0.0,0.0,0.0,0.0,0.0,440.0,439.0,Fran-Site,Lon-Site,NoTG,TG0
149510,2016-09-25,1:00:00,437,0,0,answered,0.0,0.0,0.0,0.0,9283.0,0.0,280.0,439.0,Lon-Site,Lon-Site,NoTG,TG8
149511,2016-09-25,1:00:00,97,0,480,answered,22.0,0.0,1.0,1.0,5430.0,9282.0,279.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
149512,2016-09-25,1:00:00,340,31,200,ringing,0.0,2.0,2.0,1.0,5418.0,9284.0,440.0,439.0,Lon-Site,Fran-Site,eu-trunk,es-trunk
149513,2016-09-25,1:00:00,323,16,0,answered,0.0,0.0,4.0,0.0,9288.0,9288.0,0.0,440.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
149514,2016-09-25,1:01:00,352,0,487,answered,0.0,0.0,0.0,0.0,0.0,9284.0,249.0,440.0,Fran-Site,Lon-Site,TG0,TG8
149515,2016-09-25,1:21:00,499,0,487,answered,0.0,0.0,0.0,0.0,0.0,9288.0,279.0,440.0,Fran-Site,Lon-Site,TG0,TG0
149516,2016-09-25,1:26:00,238,16,0,answered,7.0,0.0,3.0,0.0,5437.0,9284.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
149517,2016-09-25,2:00:00,392,0,0,ringing,28.0,0.0,0.0,0.0,9170.0,9284.0,279.0,439.0,Lon-Site,Lon-Site,TG0,TG0
