,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
172500,2016-04-19,13:00:00,351,19,404,answered,0.0,4.0,0.0,0.0,9288.0,0.0,0.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
172501,2016-04-19,13:00:00,431,127,487,answered,0.0,0.0,0.0,0.0,9288.0,9288.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
172502,2016-04-19,13:15:00,0,0,487,ringing,17.0,0.0,1.0,0.0,0.0,9283.0,0.0,439.0,Fran-Site,Lon-Site,NoTG,es-trunk
172503,2016-04-19,13:21:22,319,0,0,answered,0.0,2.0,27.0,0.0,5424.0,0.0,279.0,0.0,Lon-Site,Fran-Site,NoTG,es-trunk
172504,2016-04-19,13:30:00,83,0,480,answered,0.0,0.0,0.0,0.0,5418.0,9287.0,279.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
172505,2016-04-19,14:00:00,355,0,0,answered,0.0,0.0,3.0,0.0,5443.0,9282.0,279.0,0.0,Lon-Site,Fran-Site,eu-trunk,es-trunk
172506,2016-04-19,14:30:00,448,0,487,answered,0.0,0.0,0.0,0.0,9284.0,9283.0,0.0,440.0,Lon-Site,Lon-Site,TG1,TG0
172507,2016-04-19,14:36:00,172,3,487,answered,8.0,0.0,0.0,0.0,0.0,9284.0,279.0,439.0,Lon-Site,Fran-Site,NoTG,TG0
172508,2016-04-19,15:00:00,146,0,0,call-attempt,2.0,0.0,26.0,0.0,9320.0,9285.0,279.0,440.0,Lon-Site,Lon-Site,TG8,es-trunk
172509,2016-04-19,15:00:00,85,0,0,ringing,0.0,0.0,0.0,0.0,5418.0,0.0,0.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
172510,2016-04-19,15:00:00,88,0,0,call-attempt,22.0,0.0,0.0,0.0,0.0,9320.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
172511,2016-04-19,15:15:00,55,0,0,answered,0.0,0.0,1.0,0.0,5430.0,9284.0,0.0,440.0,Lon-Site,Fran-Site,NoTG,es-trunk
172512,2016-04-19,15:20:00,330,19,487,call-attempt,9.0,0.0,61.0,0.0,5394.0,9284.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
172513,2016-04-19,15:30:00,408,16,487,answered,1.0,0.0,0.0,0.0,5424.0,0.0,411.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
172514,2016-04-19,15:33:00,415,0,487,answered,0.0,0.0,1.0,0.0,5418.0,9262.0,438.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
172515,2016-04-19,15:40:00,354,16,0,answered,0.0,0.0,14.0,0.0,0.0,0.0,287.0,440.0,Fran-Site,Lon-Site,TG5,es-trunk
172516,2016-04-19,15:45:00,336,16,0,answered,14.0,0.0,0.0,0.0,9288.0,9285.0,331.0,439.0,Lon-Site,Fran-Site,NoTG,TG0
172517,2016-04-19,16:00:00,119,0,0,answered,0.0,0.0,0.0,0.0,5424.0,0.0,433.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
172518,2016-04-19,16:00:00,100,1,0,answered,0.0,0.0,0.0,0.0,5418.0,9284.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
172519,2016-04-19,16:30:00,176,16,0,answered,5.0,0.0,0.0,0.0,5418.0,9284.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
172520,2016-04-19,16:30:00,113,31,0,answered,0.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0,Fran-Site,Lon-Site,us-trunk,es-trunk
172521,2016-04-19,16:30:00,374,0,0,ringing,2.0,0.0,0.0,0.0,9170.0,0.0,279.0,0.0,Fran-Site,Lon-Site,TG5,TG0
172522,2016-04-19,16:30:00,368,19,0,answered,0.0,0.0,0.0,0.0,9261.0,9288.0,279.0,439.0,Lon-Site,Lon-Site,NoTG,TG0
