,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
194900,2015-10-20,12:30:00,323,0,0,answered,23.0,1.0,0.0,0.0,9286.0,0.0,0.0,440.0,Lon-Site,Lon-Site,TG0,TG0
194901,2015-10-20,12:37:00,412,0,0,answered,4.0,0.0,1.0,2.0,5418.0,9256.0,279.0,440.0,Fran-Site,Fran-Site,NoTG,TG7
194902,2015-10-20,13:00:00,248,16,0,answered,0.0,1.0,0.0,0.0,9187.0,9284.0,437.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
194903,2015-10-20,13:30:00,374,0,0,ringing,0.0,0.0,0.0,0.0,9281.0,9288.0,440.0,439.0,Lon-Site,Lon-Site,NoTG,TG0
194904,2015-10-20,13:30:00,81,0,0,ringing,0.0,0.0,0.0,0.0,5418.0,9284.0,0.0,440.0,Fran-Site,Fran-Site,NoTG,TG0
194905,2015-10-20,14:00:00,789,0,0,answered,12.0,0.0,0.0,0.0,9098.0,7146.0,440.0,440.0,Lon-Site,Lon-Site,TG1,es-trunk
194906,2015-10-20,14:00:00,109,0,487,answered,0.0,1.0,36.0,0.0,0.0,9284.0,0.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
194907,2015-10-20,14:06:00,359,16,404,answered,19.0,1.0,0.0,0.0,5424.0,9284.0,279.0,439.0,Lon-Site,Fran-Site,NoTG,TG7
194908,2015-10-20,14:15:00,382,0,0,answered,0.0,0.0,5.0,0.0,5430.0,0.0,440.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
194909,2015-10-20,14:23:00,81,0,0,answered,22.0,0.0,2.0,0.0,9284.0,9283.0,0.0,440.0,Fran-Site,Fran-Site,NoTG,TG0
194910,2015-10-20,14:30:00,356,16,0,answered,1.0,0.0,0.0,0.0,9181.0,9288.0,279.0,440.0,Fran-Site,Lon-Site,TG0,TG0
