,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
22500,2019-06-06,20:15:00,525,0,0,call-attempt,0.0,1.0,23.0,0.0,5418.0,9288.0,279.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
22501,2019-06-06,20:27:00,374,0,0,answered,0.0,0.0,5.0,0.0,9320.0,9288.0,440.0,0.0,Mia-Site,Lon-Site,TG0,es-trunk
22502,2019-06-06,20:28:00,55,31,0,answered,0.0,0.0,0.0,6.0,5418.0,7122.0,0.0,440.0,Lon-Site,Fran-Site,eu-trunk,TG0
22503,2019-06-06,21:00:00,78,0,487,ringing,0.0,0.0,0.0,0.0,5418.0,9284.0,331.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
22504,2019-06-06,21:00:00,396,0,404,answered,35.0,0.0,0.0,0.0,5430.0,9284.0,0.0,440.0,Lon-Site,Fran-Site,eu-trunk,TG0
22505,2019-06-06,21:00:00,328,0,0,ringing,0.0,0.0,3978.0,0.0,5430.0,9284.0,0.0,319.0,Fran-Site,Fran-Site,NoTG,TG0
22506,2019-06-06,21:02:00,422,0,0,answered,0.0,0.0,37.0,0.0,9170.0,0.0,316.0,439.0,Fran-Site,Lon-Site,NoTG,TG0
22507,2019-06-06,21:05:00,415,19,0,answered,0.0,0.0,0.0,0.0,9288.0,9287.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
22508,2019-06-06,21:19:00,325,21,487,answered,0.0,0.0,23.0,0.0,0.0,0.0,0.0,440.0,Lon-Site,Lon-Site,TG0,TG0
22509,2019-06-06,21:19:00,74,31,0,answered,0.0,0.0,3.0,0.0,5418.0,9288.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
22510,2019-06-06,21:30:00,349,0,0,call-attempt,0.0,0.0,0.0,0.0,9284.0,9284.0,438.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
22511,2019-06-06,21:30:00,508,0,0,answered,0.0,0.0,0.0,0.0,9288.0,9288.0,115.0,0.0,Fran-Site,Fran-Site,eu-trunk,es-trunk
22512,2019-06-06,21:36:00,357,19,480,answered,15.0,0.0,0.0,0.0,5424.0,9284.0,440.0,0.0,Lon-Site,Lon-Site,TG7,es-trunk
22513,2019-06-06,21:45:00,499,31,0,ringing,9.0,0.0,0.0,0.0,5418.0,9288.0,279.0,439.0,Fran-Site,Lon-Site,NoTG,es-trunk
22514,2019-06-06,21:45:00,911,21,487,answered,4.0,0.0,5.0,1.0,5424.0,9284.0,440.0,300.0,Fran-Site,Lon-Site,eu-trunk,TG0
22515,2019-06-06,21:50:00,726,16,0,ringing,0.0,0.0,0.0,1.0,9281.0,9281.0,427.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
22516,2019-06-06,22:00:00,448,0,0,ringing,1.0,0.0,0.0,0.0,5418.0,0.0,440.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
22517,2019-06-06,22:00:00,85,0,0,call-attempt,16.0,0.0,0.0,0.0,5492.0,9287.0,279.0,440.0,Lon-Site,Fran-Site,eu-trunk,es-trunk
22518,2019-06-06,22:21:00,406,0,0,answered,44.0,0.0,0.0,0.0,5388.0,0.0,341.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
22519,2019-06-06,22:30:00,287,1,484,answered,0.0,0.0,26.0,1.0,9284.0,9283.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
22520,2019-06-06,22:40:00,73,0,487,ringing,0.0,0.0,0.0,0.0,5443.0,9283.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
22521,2019-06-06,22:47:00,626,16,0,answered,0.0,0.0,0.0,0.0,5424.0,9287.0,0.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
22522,2019-06-06,23:00:00,156,31,404,answered,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,Mia-Site,Fran-Site,NoTG,es-trunk
22523,2019-06-06,23:00:00,80,0,0,answered,15.0,0.0,2.0,0.0,5424.0,0.0,0.0,440.0,Lon-Site,Lon-Site,TG7,es-trunk
22524,2019-06-06,23:05:00,335,0,0,answered,0.0,0.0,0.0,0.0,5437.0,9288.0,279.0,440.0,Mia-Site,Lon-Site,NoTG,es-trunk
22525,2019-06-06,23:05:00,172,0,487,ringing,0.0,0.0,0.0,0.0,0.0,9278.0,0.0,439.0,Fran-Site,Fran-Site,TG1,TG0
22526,2019-06-06,23:05:00,80,0,0,answered,7.0,0.0,0.0,0.0,9287.0,0.0,278.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
22527,2019-06-06,23:05:00,714,0,0,call-attempt,5.0,0.0,0.0,0.0,5443.0,9288.0,0.0,0.0,Fran-Site,Fran-Site,TG0,TG0
22528,2019-06-06,23:15:00,371,0,0,answered,0.0,0.0,4.0,0.0,0.0,0.0,440.0,440.0,Fran-Site,Lon-Site,TG8,es-trunk
22529,2019-06-06,23:22:00,274,0,0,ringing,32.0,0.0,13.0,0.0,9284.0,9287.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
22530,2019-06-06,23:30:00,408,16,0,ringing,0.0,0.0,0.0,0.0,9288.0,0.0,252.0,440.0,Fran-Site,Lon-Site,NoTG,NoTG
22531,2019-06-06,23:30:00,348,19,486,answered,0.0,0.0,8.0,0.0,0.0,9320.0,277.0,0.0,Lon-Site,Lon-Site,TG6,es-trunk
22532,2019-06-06,23:30:00,369,3,0,answered,4.0,0.0,0.0,0.0,9204.0,9284.0,440.0,440.0,Lon-Site,Lon-Site,TG1,TG0
22533,2019-06-06,23:40:00,520,1,404,answered,0.0,0.0,24.0,0.0,9287.0,0.0,0.0,440.0,Lon-Site,Lon-Site,NoTG,NoTG
22534,2019-06-06,23:45:00,86,0,0,answered,0.0,0.0,27.0,0.0,9284.0,9283.0,279.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
22535,2019-06-06,23:50:00,279,0,0,answered,0.0,0.0,0.0,0.0,5437.0,0.0,287.0,0.0,Lon-Site,Lon-Site,TG0,TG0
22536,2019-06-06,23:53:00,371,0,0,ringing,8.0,0.0,37.0,0.0,9284.0,9284.0,279.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
22537,2019-06-06,,85,1,0,answered,0.0,0.0,6.0,0.0,9284.0,9288.0,0.0,0.0,Fran-Site,Lon-Site,NoTG,TG0
22538,2019-06-05,2:38:00,406,0,0,answered,1.0,0.0,0.0,0.0,9288.0,9284.0,440.0,440.0,Lon-Site,Lon-Site,TG8,TG0
