,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
285500,2014-01-03,22:00:00,0,17,480,answered,0.0,0.0,0.0,0.0,5741.0,9284.0,0.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
285501,2014-01-03,22:00:00,234,0,404,call-attempt,4.0,0.0,4.0,0.0,5418.0,9284.0,0.0,440.0,Fran-Site,Lon-Site,TG5,es-trunk
285502,2014-01-03,22:30:00,521,0,487,call-attempt,21.0,0.0,4.0,0.0,0.0,9284.0,440.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
285503,2014-01-03,22:35:00,173,31,0,ringing,0.0,0.0,4.0,0.0,5418.0,0.0,440.0,440.0,Lon-Site,Fran-Site,NoTG,es-trunk
285504,2014-01-03,22:45:00,173,0,0,ringing,0.0,0.0,0.0,0.0,5443.0,9288.0,438.0,440.0,Fran-Site,Lon-Site,eu-trunk,TG0
285505,2014-01-03,22:50:00,176,16,0,answered,0.0,0.0,0.0,0.0,5418.0,9284.0,440.0,0.0,Lon-Site,Lon-Site,NoTG,TG8
285506,2014-01-03,22:55:00,633,0,0,ringing,1.0,0.0,2.0,0.0,5493.0,0.0,439.0,440.0,Fran-Site,Fran-Site,TG7,es-trunk
285507,2014-01-03,23:00:00,175,16,0,answered,0.0,0.0,0.0,0.0,0.0,0.0,279.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
285508,2014-01-03,23:30:00,209,0,486,answered,0.0,0.0,0.0,2.0,9274.0,9284.0,440.0,440.0,Lon-Site,Lon-Site,TG0,TG0
285509,2014-01-03,0:01:00,119,0,0,call-attempt,0.0,0.0,0.0,0.0,5418.0,9292.0,439.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
285510,2014-01-03,0:35:00,366,0,0,answered,3.0,0.0,0.0,0.0,0.0,9283.0,0.0,440.0,Fran-Site,Fran-Site,NoTG,es-trunk
285511,2014-01-03,1:00:00,498,1,486,answered,8.0,0.0,0.0,0.0,9192.0,9284.0,0.0,0.0,Fran-Site,Fran-Site,eu-trunk,es-trunk
285512,2014-01-03,1:01:00,101,0,487,ringing,0.0,0.0,22.0,0.0,5418.0,0.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,TG4
285513,2014-01-03,1:01:00,396,0,487,answered,0.0,0.0,0.0,0.0,0.0,9288.0,316.0,0.0,Lon-Site,Fran-Site,eu-trunk,TG0
285514,2014-01-03,1:20:00,74,16,0,answered,0.0,0.0,4.0,0.0,9284.0,9284.0,438.0,440.0,Lon-Site,Lon-Site,TG0,es-trunk
285515,2014-01-03,1:30:00,245,17,0,answered,0.0,0.0,1.0,0.0,6054.0,9282.0,0.0,440.0,Lon-Site,Lon-Site,us-trunk,es-trunk
285516,2014-01-03,1:51:00,300,0,0,ringing,5.0,6.0,0.0,0.0,0.0,9284.0,279.0,440.0,Fran-Site,Lon-Site,NoTG,NoTG
285517,2014-01-03,3:05:00,99,31,487,answered,1.0,0.0,7.0,0.0,0.0,9284.0,280.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
285518,2014-01-03,4:10:00,0,31,0,ringing,0.0,0.0,0.0,0.0,0.0,9284.0,0.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
285519,2014-01-03,4:45:00,388,0,0,ringing,0.0,0.0,4.0,0.0,0.0,9286.0,0.0,440.0,Lon-Site,Fran-Site,eu-trunk,es-trunk
285520,2014-01-02,20:00:00,358,31,0,answered,7.0,0.0,0.0,0.0,5424.0,9282.0,283.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
285521,2014-01-02,20:00:00,84,3,0,answered,0.0,0.0,0.0,0.0,5430.0,0.0,439.0,439.0,Lon-Site,Lon-Site,NoTG,es-trunk
285522,2014-01-02,20:49:00,404,0,0,ringing,0.0,0.0,0.0,0.0,0.0,9284.0,0.0,440.0,Fran-Site,Mia-Site,eu-trunk,TG8
285523,2014-01-02,21:00:00,95,0,0,answered,1.0,0.0,0.0,0.0,5418.0,9287.0,279.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
285524,2014-01-02,21:00:00,419,16,0,answered,0.0,0.0,0.0,0.0,5388.0,9288.0,440.0,0.0,Fran-Site,Lon-Site,TG0,es-trunk
285525,2014-01-02,21:00:00,96,0,487,answered,11.0,8.0,6.0,0.0,0.0,9288.0,0.0,439.0,Lon-Site,Lon-Site,NoTG,es-trunk
285526,2014-01-02,21:00:00,115,0,487,answered,0.0,0.0,0.0,0.0,0.0,9274.0,317.0,440.0,Lon-Site,Lon-Site,TG1,es-trunk
285527,2014-01-02,0:00:00,480,0,0,answered,0.0,15.0,6.0,0.0,5437.0,0.0,279.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
285528,2014-01-02,0:30:00,0,0,404,call-attempt,0.0,0.0,6.0,0.0,5424.0,9284.0,311.0,0.0,Lon-Site,Lon-Site,TG8,TG0
285529,2014-01-02,0:30:00,425,19,404,answered,0.0,1.0,12.0,0.0,9287.0,9284.0,440.0,439.0,Lon-Site,Lon-Site,NoTG,es-trunk
285530,2014-01-02,0:30:00,250,0,0,answered,0.0,0.0,3.0,0.0,9320.0,9287.0,279.0,0.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
285531,2014-01-02,0:30:00,349,31,0,answered,0.0,1.0,0.0,0.0,9284.0,9284.0,279.0,0.0,Fran-Site,Lon-Site,TG5,TG0
285532,2014-01-02,0:30:00,74,0,0,answered,0.0,2.0,0.0,0.0,5418.0,9281.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
285533,2014-01-02,0:55:00,492,0,0,answered,0.0,0.0,3.0,0.0,9284.0,0.0,0.0,439.0,Lon-Site,Lon-Site,eu-trunk,TG0
285534,2014-01-02,0:57:00,693,0,404,answered,2.0,0.0,0.0,1.0,6425.0,9287.0,0.0,439.0,Lon-Site,Fran-Site,NoTG,es-trunk
285535,2014-01-02,,293,0,404,answered,19.0,0.0,17.0,0.0,9281.0,9284.0,279.0,440.0,Fran-Site,Fran-Site,NoTG,TG8
285536,2014-01-02,1:00:00,87,0,0,ringing,0.0,0.0,14.0,0.0,0.0,0.0,279.0,440.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
285537,2014-01-02,1:00:00,75,16,487,call-attempt,0.0,2.0,0.0,0.0,3893.0,0.0,440.0,440.0,Fran-Site,Lon-Site,TG5,es-trunk
285538,2014-01-02,1:00:00,73,1,487,answered,1.0,0.0,4.0,0.0,5418.0,9284.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
285539,2014-01-02,1:20:00,219,0,480,answered,9.0,0.0,1.0,0.0,5406.0,9281.0,280.0,440.0,WaDC-Site,Fran-Site,NoTG,TG0
285540,2014-01-02,1:30:00,78,16,0,ringing,0.0,0.0,8.0,0.0,5418.0,0.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
285541,2014-01-02,1:45:00,470,0,0,answered,0.0,0.0,6.0,0.0,9320.0,0.0,440.0,440.0,Fran-Site,Fran-Site,TG0,es-trunk
285542,2014-01-02,2:00:00,396,31,0,ringing,0.0,0.0,0.0,0.0,9284.0,9284.0,440.0,440.0,Fran-Site,Lon-Site,TG1,es-trunk
285543,2014-01-02,3:00:00,434,0,487,answered,22.0,0.0,0.0,0.0,5424.0,9284.0,440.0,0.0,Lon-Site,Lon-Site,NoTG,TG0
285544,2014-01-02,3:21:00,481,3,487,answered,15.0,0.0,0.0,0.0,8918.0,0.0,0.0,440.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
