,Date,Time,PostDialDelay,Disconnect-Cause,Sip-Status,Session-Disposition,Calling-RTP-Packets-Lost,Called-RTP-Packets-Lost,Calling-RTP-Avg-Jitter,Called-RTP-Avg-Jitter,Calling-R-Factor,Called-R-Factor,Calling-MOS,Called-MOS,Ingress-SBC,Egress-SBC,Originating-Trunk-Group,Terminating-Trunk-Group
224600,2015-03-25,13:20:00,84,3,0,answered,0.0,0.0,0.0,0.0,9284.0,9284.0,431.0,0.0,Lon-Site,Fran-Site,NoTG,es-trunk
224601,2015-03-25,13:30:00,211,0,0,answered,0.0,0.0,0.0,0.0,9286.0,6406.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
224602,2015-03-25,13:30:00,688,19,0,ringing,0.0,2.0,0.0,1.0,5418.0,9284.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
224603,2015-03-25,,99,16,0,call-attempt,0.0,0.0,2.0,0.0,9288.0,9288.0,0.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
224604,2015-03-25,14:25:00,345,0,0,answered,0.0,2.0,0.0,0.0,9284.0,9284.0,0.0,440.0,Lon-Site,Lon-Site,TG0,TG0
224605,2015-03-25,14:30:00,164,31,0,answered,0.0,0.0,1.0,0.0,6063.0,9284.0,279.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
224606,2015-03-25,14:30:00,444,0,0,ringing,5.0,0.0,0.0,6.0,9284.0,0.0,440.0,0.0,Lon-Site,Lon-Site,eu-trunk,TG0
224607,2015-03-25,14:50:00,101,0,0,answered,0.0,0.0,0.0,0.0,6063.0,9288.0,440.0,440.0,Fran-Site,Lon-Site,eu-trunk,es-trunk
224608,2015-03-25,15:00:00,485,1,0,ringing,0.0,0.0,0.0,0.0,9320.0,9284.0,0.0,0.0,Fran-Site,Lon-Site,NoTG,TG5
224609,2015-03-25,15:00:00,100,0,486,ringing,0.0,0.0,0.0,0.0,5556.0,9287.0,440.0,326.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
224610,2015-03-25,15:00:00,387,0,0,answered,7.0,0.0,0.0,0.0,0.0,9284.0,0.0,440.0,Lon-Site,Lon-Site,NoTG,es-trunk
224611,2015-03-25,15:10:00,101,0,0,answered,8.0,0.0,0.0,0.0,9283.0,9284.0,287.0,0.0,Fran-Site,Lon-Site,NoTG,es-trunk
224612,2015-03-25,15:10:00,386,1,487,answered,0.0,0.0,2.0,0.0,5388.0,9285.0,0.0,439.0,Fran-Site,Fran-Site,NoTG,TG0
224613,2015-03-25,15:40:00,405,0,0,answered,0.0,0.0,0.0,0.0,5424.0,9284.0,0.0,440.0,Lon-Site,Lon-Site,eu-trunk,es-trunk
224614,2015-03-25,15:40:00,0,18,0,answered,0.0,0.0,5.0,0.0,9173.0,9284.0,0.0,0.0,Lon-Site,Fran-Site,NoTG,TG0
224615,2015-03-25,15:40:00,293,31,480,answered,0.0,0.0,0.0,0.0,9209.0,0.0,440.0,440.0,Lon-Site,Lon-Site,NoTG,TG0
224616,2015-03-25,15:57:00,1982,31,0,call-attempt,0.0,0.0,5.0,0.0,5424.0,9287.0,437.0,0.0,Fran-Site,Fran-Site,NoTG,es-trunk
224617,2015-03-25,16:00:00,209,0,0,answered,0.0,0.0,5.0,0.0,9284.0,9286.0,426.0,440.0,Lon-Site,Fran-Site,TG0,es-trunk
224618,2015-03-25,16:00:00,461,21,0,answered,39.0,0.0,8.0,0.0,0.0,9286.0,279.0,440.0,Lon-Site,Fran-Site,NoTG,TG0
224619,2015-03-25,16:00:00,0,16,0,ringing,0.0,1.0,4.0,0.0,9284.0,9281.0,440.0,440.0,Lon-Site,Fran-Site,NoTG,es-trunk
224620,2015-03-25,16:00:00,412,0,0,answered,0.0,8.0,7.0,0.0,5418.0,9288.0,440.0,440.0,Fran-Site,Lon-Site,NoTG,es-trunk
224621,2015-03-25,16:27:34,81,0,480,answered,13.0,0.0,0.0,0.0,5418.0,9288.0,0.0,0.0,Lon-Site,Lon-Site,NoTG,es-trunk
224622,2015-03-25,16:30:00,227,0,0,ringing,0.0,0.0,0.0,0.0,5424.0,6479.0,438.0,440.0,Fran-Site,Lon-Site,NoTG,TG0
224623,2015-03-25,16:30:00,412,19,0,answered,3.0,5.0,0.0,0.0,5424.0,0.0,280.0,0.0,Lon-Site,Fran-Site,TG8,TG0
